batter_id,year,avg_daily_avg,std_daily_avg,games_count,total_H,total_AB,total_HR,CV,season_avg
278,2018,0.30243445692883897,0.29468728676521905,89,81,269,2,0.9743839698614672,0.30111524163568776
279,2017,0.30201149425287355,0.3035232338552054,116,105,350,6,1.0050055697584348,0.3
279,2018,0.23081761006289306,0.32034630410809617,53,31,117,2,1.387876358397474,0.26495726495726496
282,2012,0.20310734463276836,0.3343300411286204,59,25,125,2,1.6460755849726234,0.2
282,2013,0.23977987421383648,0.24864256611918487,106,88,341,5,1.0369617839462397,0.25806451612903225
282,2014,0.2778688524590164,0.24190704889977033,122,140,477,3,0.8705799399932738,0.29350104821802936
282,2015,0.3059076262083781,0.2605195233284802,133,146,486,9,0.851628076611008,0.3004115226337449
282,2016,0.2533898305084746,0.2794951978687468,118,97,370,2,1.1030245267060912,0.26216216216216215
282,2017,0.2689265536723164,0.39351127899532784,59,27,109,1,1.4632667307179208,0.24770642201834864
282,2018,0.26774891774891774,0.3492089814658072,77,53,174,7,1.3042404966629177,0.3045977011494253
283,2004,0.21915204678362574,0.25231701564144315,114,76,342,7,1.1513331467561516,0.2222222222222222
283,2005,0.2649859943977591,0.2738130948535732,119,106,387,16,1.0333115736017509,0.2739018087855297
283,2006,0.2586477987421384,0.28179536960078255,106,96,370,10,1.0894945596723264,0.2594594594594595
283,2007,0.1898148148148148,0.23948614891112638,36,20,106,0,1.2616831259708123,0.18867924528301888
283,2008,0.25555555555555554,0.3408429870173975,57,34,151,2,1.3337334274593817,0.2251655629139073
283,2009,0.25985915492957745,0.27561730808168833,71,55,215,8,1.0606411313712667,0.2558139534883721
283,2010,0.27814814814814814,0.2480088552600865,90,97,332,9,0.8916430215742125,0.2921686746987952
283,2011,0.16963470319634702,0.22412970344009917,73,45,208,4,1.3212491266051607,0.21634615384615385
283,2012,0.24666666666666665,0.2685234978802743,90,77,270,6,1.0886087751903013,0.2851851851851852
283,2013,0.21064814814814814,0.2541102732105472,72,53,221,7,1.2063256926039163,0.2398190045248869
283,2016,0.25979166666666664,0.28880535921856,80,68,247,10,1.1116806128701588,0.27530364372469635
283,2017,0.2885057471264368,0.2821365499486461,116,102,353,10,0.9779234998220004,0.28895184135977336
286,2017,0.297979797979798,0.41196846173950435,33,13,47,0,1.3825382275325737,0.2765957446808511
286,2018,0.25645833333333334,0.32834338640395666,80,51,183,1,1.28029915088464,0.2786885245901639
293,2017,0.17852564102564103,0.2910490480129667,52,23,118,1,1.6302926926399572,0.19491525423728814
293,2018,0.1949404761904762,0.2944249598769727,56,24,110,1,1.5103326186055392,0.21818181818181817
294,2005,0.13333333333333333,0.2608524132176689,49,19,106,2,1.9563930991325167,0.1792452830188679
294,2007,0.17088607594936708,0.2555992394069309,79,37,203,2,1.4957288824553736,0.18226600985221675
294,2011,0.19703703703703704,0.24942582774559832,45,24,109,2,1.265882960362999,0.22018348623853212
294,2012,0.13837209302325582,0.2336600570731781,43,18,104,1,1.6886357065792703,0.17307692307692307
294,2013,0.19523809523809524,0.23308774508158184,98,68,309,3,1.1938640601739559,0.22006472491909385
294,2014,0.24126984126984125,0.2737570937687817,84,58,212,6,1.134651112331135,0.27358490566037735
294,2015,0.24681933842239187,0.2612111379005873,131,111,415,11,1.0583090432467093,0.2674698795180723
294,2016,0.20727513227513228,0.26233562922964865,126,77,351,9,1.2656396662260012,0.21937321937321938
294,2017,0.23676470588235293,0.30676582407628095,102,64,268,6,1.295656896719696,0.23880597014925373
294,2018,0.1359848484848485,0.22764220026462623,44,17,94,1,1.6740262080741315,0.18085106382978725
295,2018,0.28937728937728935,0.3423188579607233,91,57,207,7,1.1829499775098413,0.2753623188405797
300,2014,0.2569444444444444,0.30658638820693385,60,44,159,1,1.193201078426986,0.27672955974842767
300,2015,0.23684210526315788,0.3352756277880841,76,43,173,4,1.4156082062163553,0.24855491329479767
300,2016,0.3105042016806723,0.2963276926676051,119,126,403,9,0.9543435839633291,0.31265508684863524
300,2017,0.22106060606060607,0.24936900259103592,110,89,333,2,1.1280571741609575,0.2672672672672673
300,2018,0.3154589371980676,0.24409188902657566,138,175,529,25,0.773767550206756,0.33081285444234404
301,2007,0.18440860215053764,0.2869680419641212,31,17,77,1,1.5561532304759924,0.22077922077922077
301,2008,0.2561274509803922,0.25548549711323454,68,66,248,10,0.9974936155234418,0.2661290322580645
301,2009,0.3153153153153153,0.3002535556029232,111,108,368,17,0.952232704912128,0.29347826086956524
301,2010,0.28137254901960784,0.2752066342154753,102,104,356,14,0.9780862958180656,0.29213483146067415
301,2011,0.2246794871794872,0.23917729325792902,52,40,182,5,1.06452661193258,0.21978021978021978
301,2012,0.2065972222222222,0.2816436807804532,48,28,135,1,1.3632500851221938,0.2074074074074074
301,2013,0.3945692883895131,0.32000606923792724,89,114,299,11,0.8110262979262133,0.38127090301003347
301,2014,0.3024193548387097,0.23842388929465855,124,156,492,14,0.7883883272676709,0.3170731707317073
301,2015,0.3504950495049505,0.2870196997259997,101,116,333,8,0.8188980133425416,0.3483483483483483
301,2016,0.30730027548209365,0.3091198119780272,121,106,370,7,1.0059210376335623,0.2864864864864865
301,2017,0.33946540880503145,0.3113150590444039,106,110,342,12,0.9170744675879614,0.3216374269005848
301,2018,0.2994883903974813,0.3281369635347836,121,110,376,15,1.0956583762705454,0.2925531914893617
302,2017,0.29444444444444445,0.21502877420795044,45,54,176,17,0.7302864029703977,0.3068181818181818
302,2018,0.24561403508771928,0.21711914736108034,95,90,349,17,0.8839850999701129,0.25787965616045844
307,2016,0.25416666666666665,0.30298667615247693,76,53,199,19,1.192078725845811,0.2663316582914573
308,2012,0.2752688172043011,0.3196894027293417,31,19,79,0,1.1613716583526867,0.24050632911392406
308,2018,0.2371794871794872,0.2925661272776343,52,37,126,4,1.233522050143539,0.29365079365079366
310,2017,0.29354838709677417,0.3446356387338898,62,48,156,3,1.1740334945879765,0.3076923076923077
310,2018,0.2638888888888889,0.2795324695978165,96,82,302,4,1.0592809374233048,0.271523178807947
311,2010,0.08585858585858586,0.2159893745827788,33,7,76,0,2.515640951022953,0.09210526315789473
311,2011,0.20646766169154226,0.27499548854396444,67,38,156,1,1.3319058601767917,0.24358974358974358
311,2012,0.24004329004329006,0.33919473503689956,77,39,170,1,1.4130565156631885,0.22941176470588234
312,2012,0.245,0.38847118805077197,50,19,91,1,1.5855966859215183,0.2087912087912088
312,2013,0.2529166666666667,0.3113221392046739,40,24,89,2,1.2309277332639494,0.2696629213483146
312,2014,0.24166666666666667,0.2906690254994912,42,27,112,1,1.202768381377205,0.24107142857142858
312,2015,0.15937500000000002,0.2993473248953225,48,15,99,0,1.878257724833396,0.15151515151515152
312,2017,0.279553264604811,0.323755676650497,97,69,269,1,1.1581180320257483,0.25650557620817843
312,2018,0.2633333333333333,0.3066689934760817,110,78,298,1,1.164565798010437,0.26174496644295303
313,2005,0.21085271317829457,0.3289972684655715,43,21,85,1,1.5603179276492176,0.24705882352941178
313,2006,0.2205992509363296,0.25949181192087345,89,62,280,12,1.1763041389282378,0.22142857142857142
313,2007,0.2613888888888889,0.2535185020359896,120,109,408,16,0.9698901246860387,0.26715686274509803
313,2008,0.328125,0.24389473321679356,112,133,406,12,0.7432982345654661,0.3275862068965517
313,2009,0.2668384879725086,0.25056065426600493,97,90,339,19,0.9389974293806496,0.26548672566371684
313,2010,0.29173669467787117,0.29653423335543255,119,120,400,20,1.016444755716653,0.3
313,2011,0.30545722713864304,0.2629337165050902,113,125,403,20,0.8607873480948873,0.31017369727047145
313,2012,0.29728682170542636,0.25446354500484764,129,142,474,26,0.8559529936277795,0.29957805907172996
313,2013,0.3323529411764706,0.2570868791947231,119,137,434,28,0.7735357427097864,0.315668202764977
313,2014,0.31422764227642275,0.25388776712099903,82,94,308,14,0.8079740066205144,0.3051948051948052
313,2015,0.2839506172839506,0.2492272006239772,81,81,275,17,0.8777131848061807,0.29454545454545455
313,2016,0.29214285714285715,0.27132062126744344,140,144,500,40,0.928725842969244,0.288
313,2017,0.3099737532808399,0.2669992952130524,127,136,430,46,0.8613609777830055,0.31627906976744186
313,2018,0.24173913043478262,0.23811284850059983,115,99,406,35,0.984999193437733,0.2438423645320197
314,2016,0.2976190476190476,0.35510182833746834,70,51,155,0,1.1931421432138936,0.32903225806451614
314,2018,0.22763157894736843,0.30135520519237535,38,21,83,2,1.32387257772373,0.25301204819277107
315,2012,0.26951754385964916,0.3277237788804235,76,57,210,2,1.2159645497922953,0.2714285714285714
315,2013,0.2434108527131783,0.349492064062086,43,27,91,2,1.4358113459875508,0.2967032967032967
315,2014,0.26384976525821596,0.31442800063492665,71,53,189,4,1.1916933120149356,0.2804232804232804
315,2015,0.2637860082304527,0.30828592116843767,81,67,238,5,1.1686970178460274,0.2815126050420168
315,2016,0.27579908675799086,0.35795674759292156,73,45,160,2,1.297889531835262,0.28125
315,2017,0.2724932249322493,0.2575984058685128,123,120,399,7,0.9453387545050346,0.3007518796992481
315,2018,0.321654501216545,0.23527175362445865,137,173,519,26,0.7314424412984305,0.3333333333333333
316,2005,0.24828178694158073,0.29804032530806385,97,69,280,8,1.200411552451856,0.24642857142857144
316,2006,0.24587301587301588,0.29681159086551934,105,79,315,11,1.2071743204988843,0.2507936507936508
316,2007,0.2398611111111111,0.2663101243321733,120,94,386,16,1.1102680342742606,0.24352331606217617
316,2008,0.23198924731182796,0.29202044722020454,62,38,169,6,1.2587671653060961,0.22485207100591717
316,2009,0.2727536231884058,0.29269310144158533,115,109,361,17,1.073104357038756,0.30193905817174516
316,2010,0.30753968253968256,0.2763380147802659,126,136,424,22,0.898544254511316,0.32075471698113206
316,2011,0.2700819672131148,0.22709021484344233,122,114,421,15,0.8408196118634282,0.27078384798099764
316,2012,0.260536398467433,0.30519950418510977,87,62,248,6,1.1714275087104946,0.25
316,2013,0.2683333333333333,0.34181210935596185,90,60,222,7,1.2738339479104168,0.2702702702702703
316,2014,0.2683333333333333,0.34181210935596185,90,60,222,7,1.2738339479104168,0.2702702702702703
316,2015,0.2683333333333333,0.34181210935596185,90,60,222,7,1.2738339479104168,0.2702702702702703
316,2016,0.31736111111111115,0.24605571506960558,144,155,507,31,0.775317789278407,0.3057199211045365
316,2017,0.31736111111111115,0.24605571506960558,144,155,507,31,0.775317789278407,0.3057199211045365
316,2018,0.31736111111111115,0.24605571506960558,144,155,507,31,0.775317789278407,0.3057199211045365
317,2004,0.18114035087719296,0.2545052150417173,76,43,209,9,1.405016683523282,0.20574162679425836
317,2010,0.23790776152980878,0.22699812174386244,127,121,464,32,0.9541434053441783,0.2607758620689655
317,2011,0.2673228346456693,0.26785780249609786,127,120,434,19,1.0020012052136797,0.2764976958525346
317,2012,0.24439775910364145,0.2647643776331811,119,98,395,17,1.0833339004589762,0.2481012658227848
317,2013,0.28726415094339625,0.24870619591757406,106,110,367,8,0.8657752632927044,0.2997275204359673
317,2014,0.23842105263157892,0.24563655045310728,95,78,299,12,1.0302636773971388,0.2608695652173913
317,2015,0.2730529595015576,0.2667908993224553,107,97,333,18,0.9770664995152101,0.2912912912912913
317,2017,0.31745098039215686,0.3194313925803573,85,79,258,13,1.0062384818775925,0.3062015503875969
317,2018,0.21018518518518517,0.26259502955267866,54,29,136,7,1.2493508013960042,0.21323529411764705
318,2017,0.2773148148148148,0.3169585816860133,36,34,106,1,1.1429558204370431,0.32075471698113206
318,2018,0.28352941176470586,0.320780444183684,85,65,222,7,1.1313833093615413,0.2927927927927928
319,2008,0.2495967741935484,0.25318623340944946,124,106,384,19,1.014381032076631,0.2760416666666667
319,2009,0.2848082595870206,0.25967926571499933,113,118,415,23,0.9117687320288429,0.28433734939759037
319,2010,0.2889807162534435,0.2639668339770227,121,117,420,24,0.9134409984142922,0.2785714285714286
319,2011,0.32719298245614037,0.25451705178111483,133,163,480,30,0.7778805335937558,0.33958333333333335
319,2012,0.26493333333333335,0.25663091497966006,125,125,461,14,0.9686622357058129,0.27114967462039047
319,2013,0.305078125,0.24052980485644235,128,156,511,29,0.7884203590684923,0.30528375733855184
319,2014,0.35737463126843655,0.26146278504175774,113,153,430,31,0.7316209998279478,0.3558139534883721
319,2015,0.3136574074074074,0.2343604829456166,144,174,547,33,0.7471861891697887,0.3180987202925046
319,2016,0.363768115942029,0.26135147725105146,138,195,519,31,0.7184562522040856,0.37572254335260113
319,2017,0.3360328638497653,0.2697782217015067,142,176,514,26,0.8028328497718608,0.3424124513618677
319,2018,0.3304195804195804,0.26181258965559717,143,179,528,25,0.7923640279523894,0.3390151515151515
324,2012,0.18166666666666667,0.2835683299178988,50,22,127,1,1.56092658670403,0.1732283464566929
324,2016,0.28451327433628315,0.25039370600464883,113,113,405,10,0.8800774114626849,0.27901234567901234
324,2017,0.27045454545454545,0.2583139392040243,110,123,432,11,0.9551103634434511,0.2847222222222222
324,2018,0.2513285024154589,0.2383290506668024,138,123,484,9,0.9482770492653168,0.25413223140495866
325,2015,0.2225108225108225,0.2520495842823147,77,64,248,6,1.1327520227473677,0.25806451612903225
325,2016,0.21392694063926943,0.30690376425537924,73,41,187,3,1.4346195170102038,0.2192513368983957
325,2017,0.21030701754385964,0.29888641599881377,76,44,196,3,1.4211908831643283,0.22448979591836735
326,2013,0.2704301075268817,0.3289671385018855,93,75,285,14,1.216459001219696,0.2631578947368421
326,2014,0.26041666666666663,0.33973493083921064,56,36,143,3,1.304582134422569,0.2517482517482518
326,2017,0.2895424836601307,0.27129767575550306,102,103,350,29,0.9369874580269069,0.29428571428571426
326,2018,0.2815789473684211,0.25353778928830334,133,138,486,41,0.9004145787808903,0.2839506172839506
327,2018,0.22948717948717948,0.32111731207820005,78,49,211,4,1.3992821420167376,0.23222748815165878
329,2017,0.21354166666666666,0.3416109840458936,48,19,83,0,1.5997392423612578,0.2289156626506024
329,2018,0.2427536231884058,0.34775562893462497,46,22,89,3,1.4325455759097985,0.24719101123595505
331,2012,0.21908212560386475,0.2677257669583833,69,41,154,0,1.2220338205156633,0.2662337662337662
331,2013,0.27904761904761904,0.2592831334106049,70,68,228,1,0.9291716385021677,0.2982456140350877
331,2014,0.23016877637130803,0.30495756499631804,79,49,198,0,1.3249302090582469,0.2474747474747475
331,2015,0.309375,0.24651506226988637,112,128,404,1,0.796816362892562,0.31683168316831684
331,2016,0.2796037296037296,0.2542088557336466,143,154,538,7,0.9091754823654389,0.2862453531598513
331,2017,0.2443089430894309,0.27464855227925816,123,95,369,3,1.124185421975,0.25745257452574527
331,2018,0.317989417989418,0.2352644202651153,126,167,516,10,0.7398498407671679,0.3236434108527132
332,2013,0.20015432098765432,0.29088341980383214,108,56,260,1,1.4532957288580048,0.2153846153846154
332,2014,0.18024691358024691,0.2601830433548326,81,40,182,2,1.443481267927496,0.21978021978021978
332,2015,0.14927536231884056,0.2733413847445413,46,16,91,1,1.831121897803238,0.17582417582417584
332,2016,0.1641025641025641,0.28542925664480845,39,17,78,0,1.7393345326793015,0.21794871794871795
334,2018,0.2980046948356807,0.23420541516955723,142,162,529,30,0.7859118303444773,0.30623818525519847
335,2016,0.23903508771929827,0.37074465111876564,38,14,62,0,1.5510051459647443,0.22580645161290322
337,2012,0.17276422764227642,0.30922744455517637,41,17,92,1,1.7898812084840796,0.18478260869565216
337,2013,0.175,0.28434692648800447,50,24,124,2,1.6248395799314541,0.1935483870967742
337,2018,0.25787037037037036,0.34961398466252025,36,20,76,1,1.3557741595530408,0.2631578947368421
341,2018,0.17479674796747965,0.3612309578068424,41,9,57,0,2.0665771074530985,0.15789473684210525
342,2007,0.28363636363636363,0.2884521433139591,55,48,160,2,1.016978710401779,0.3
342,2008,0.2234006734006734,0.28541570899009294,99,73,306,1,1.277595562472609,0.238562091503268
342,2009,0.2835839598997494,0.21596608727269467,133,152,536,18,0.7615596007229799,0.2835820895522388
342,2010,0.20703703703703702,0.23952431242111955,90,69,306,6,1.15691528360827,0.22549019607843138
342,2011,0.2783045977011494,0.25281239179928733,116,115,398,12,0.9084017795162829,0.2889447236180904
342,2012,0.2727272727272727,0.260864621665358,132,122,448,4,0.9565036127729795,0.27232142857142855
342,2013,0.28080357142857143,0.23063253125328634,128,134,489,7,0.8213304769592391,0.2740286298568507
342,2014,0.3156167979002625,0.2545507162792356,127,156,486,12,0.8065182777745427,0.32098765432098764
342,2015,0.2867724867724868,0.2653917925031625,144,155,534,26,0.9254437044851976,0.2902621722846442
342,2016,0.3271278590176228,0.2521601876551958,127,167,498,27,0.7708306727908846,0.3353413654618474
342,2018,0.2945652173913043,0.23399422431610106,138,157,530,25,0.7943715364236642,0.2962264150943396
344,2017,0.30471014492753623,0.34061786711939546,46,34,117,1,1.1178422274072908,0.2905982905982906
