batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,height,weight,BMI,birth_year,age,position_group,career_years,career_group,HR_per_AB,batter_type,CV,std_daily_avg,games_count,consistency_level
239,이해창,2017,KT,0.272,114,254,33,69,11,0,11,113,44,1,4,19,1,50,5,0.445,0.322,6,184cm/85kg,1987년 05월 11일,포수(우투우타),강남초-이수중-경기고-한양대-넥센,4000만원,0.767,184.0,85.0,25.10633270321361,1987.0,31.0,포수,8,6년차 이상,0.0433070866141732,장타형,1.1881035022571769,0.3066140792667206,95,불안정
239,이해창,2018,KT,0.216,83,162,19,35,4,0,8,63,24,0,3,8,3,49,3,0.389,0.266,2,184cm/85kg,1987년 05월 11일,포수(우투우타),강남초-이수중-경기고-한양대-넥센,4000만원,0.655,184.0,85.0,25.10633270321361,1987.0,32.0,포수,8,6년차 이상,0.0493827160493827,장타형,1.6800459045251084,0.3044083174627637,70,매우 불안정
242,이형종,2016,LG,0.282,61,124,14,35,4,2,1,46,14,1,0,15,2,20,3,0.371,0.366,0,183cm/80kg,1989년 06월 07일,외야수(우투우타),화곡초-양천중-서울고,43000만원,0.737,183.0,80.0,23.888440980620494,1989.0,28.0,외야수,3,5년차 이하,0.0080645161290322,안타형,1.486315812159425,0.3446340465036328,57,매우 불안정
242,이형종,2017,LG,0.265,128,377,57,100,18,0,9,145,44,11,6,40,11,73,7,0.385,0.351,2,183cm/80kg,1989년 06월 07일,외야수(우투우타),화곡초-양천중-서울고,43000만원,0.736,183.0,80.0,23.888440980620494,1989.0,29.0,외야수,3,5년차 이하,0.0238726790450928,안타형,1.163806596492941,0.3117911611816487,121,불안정
242,이형종,2018,LG,0.316,118,437,83,138,27,0,13,204,42,6,4,31,12,82,6,0.467,0.377,1,183cm/80kg,1989년 06월 07일,외야수(우투우타),화곡초-양천중-서울고,43000만원,0.8440000000000001,183.0,80.0,23.888440980620494,1989.0,30.0,외야수,3,5년차 이하,0.0297482837528604,안타형,0.8653389912123864,0.2713351074140533,118,매우 안정
245,이흥련,2014,삼성,0.227,88,132,21,30,4,1,1,39,17,1,0,14,5,24,0,0.295,0.325,4,183cm/90kg,1989년 05월 16일,포수(우투우타),상탑초-매송중-야탑고-홍익대-삼성-두산-경찰,7000만원,0.62,183.0,90.0,26.874496103198062,1989.0,26.0,포수,5,5년차 이하,0.0075757575757575,안타형,1.3920236295473478,0.2882863751315649,54,매우 불안정
245,이흥련,2015,삼성,0.238,71,105,16,25,7,0,1,35,17,2,1,1,1,22,1,0.333,0.252,1,183cm/90kg,1989년 05월 16일,포수(우투우타),상탑초-매송중-야탑고-홍익대-삼성-두산-경찰,7000만원,0.585,183.0,90.0,26.874496103198062,1989.0,27.0,포수,5,5년차 이하,0.0095238095238095,안타형,1.466371967971405,0.2666624578792443,45,매우 불안정
245,이흥련,2016,삼성,0.26,85,150,20,39,11,0,6,68,25,0,0,8,5,41,4,0.453,0.315,5,183cm/90kg,1989년 05월 16일,포수(우투우타),상탑초-매송중-야탑고-홍익대-삼성-두산-경찰,7000만원,0.768,183.0,90.0,26.874496103198062,1989.0,28.0,포수,5,5년차 이하,0.04,장타형,1.2205904265881955,0.3404302986656139,64,매우 불안정
247,임병욱,2016,넥센,0.249,104,233,43,58,11,1,8,95,24,17,6,25,1,82,2,0.408,0.324,3,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.732,185.0,84.0,24.543462381300216,1995.0,22.0,외야수,4,5년차 이하,0.0343347639484978,장타형,1.2583665251884435,0.2627765390834691,85,매우 불안정
247,임병욱,2018,넥센,0.293,134,423,76,124,29,3,13,198,60,16,3,22,0,119,6,0.468,0.327,5,185cm/84kg,1995년 09월 30일,외야수(우투좌타),신곡초-배명중-덕수고,20000만원,0.795,185.0,84.0,24.543462381300216,1995.0,24.0,외야수,4,5년차 이하,0.0307328605200945,안타형,0.9833618122862132,0.281424915346137,121,안정
250,임훈,2010,SK,0.233,76,172,22,40,8,2,1,55,14,7,5,20,0,32,1,0.32,0.308,1,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.628,186.0,86.0,24.858365128916635,1985.0,26.0,외야수,15,6년차 이상,0.005813953488372,안타형,1.328449257060959,0.2614725521834268,63,매우 불안정
250,임훈,2011,SK,0.266,93,229,34,61,9,6,0,82,24,5,5,33,0,33,4,0.358,0.355,4,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.713,186.0,86.0,24.858365128916635,1985.0,27.0,외야수,15,6년차 이상,0.0,안타형,1.2064805776099232,0.2741555458877833,82,불안정
250,임훈,2012,SK,0.268,117,314,36,84,8,4,0,100,26,3,5,18,1,56,7,0.318,0.308,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.626,186.0,86.0,24.858365128916635,1985.0,28.0,외야수,15,6년차 이상,0.0,안타형,1.1381196469964288,0.3094701879641524,108,불안정
250,임훈,2014,SK,0.314,90,277,47,87,13,1,2,108,27,9,2,37,8,61,4,0.39,0.407,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.7969999999999999,186.0,86.0,24.858365128916635,1985.0,30.0,외야수,15,6년차 이상,0.0072202166064981,안타형,0.9853106226585604,0.3044499114956225,89,안정
250,임훈,2015,LG,0.278,88,252,44,70,12,1,1,87,24,3,2,26,9,44,5,0.345,0.363,2,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.708,186.0,86.0,24.858365128916635,1985.0,31.0,외야수,15,6년차 이상,0.0039682539682539,안타형,1.1189191762273076,0.2838234007991219,82,불안정
250,임훈,2016,LG,0.261,60,180,20,47,4,0,1,54,14,8,4,12,2,26,6,0.3,0.314,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.614,186.0,86.0,24.858365128916635,1985.0,32.0,외야수,15,6년차 이상,0.0055555555555555,안타형,1.1153542661967768,0.3001817654702436,54,불안정
251,장민석,2010,넥센,0.283,119,435,60,123,16,10,1,162,47,41,14,41,1,74,6,0.3720000000000001,0.343,7,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.7150000000000001,180.0,73.0,22.530864197530864,1982.0,29.0,외야수,10,6년차 이상,0.0022988505747126,안타형,0.8968062553621853,0.233910577431362,117,안정
251,장민석,2011,넥센,0.242,84,265,35,64,8,1,3,83,15,11,7,16,2,54,4,0.313,0.29,3,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.603,180.0,73.0,22.530864197530864,1982.0,30.0,외야수,10,6년차 이상,0.0113207547169811,안타형,1.1506490500824151,0.2695075775081923,75,불안정
251,장민석,2012,넥센,0.246,116,414,64,102,9,5,8,145,35,32,10,40,3,67,1,0.35,0.315,3,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.665,180.0,73.0,22.530864197530864,1982.0,31.0,외야수,10,6년차 이상,0.0193236714975845,장타형,0.9455530281531166,0.2382012643193987,113,안정
251,장민석,2013,넥센,0.242,115,360,54,87,16,2,2,113,30,20,11,35,0,63,4,0.314,0.307,8,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.621,180.0,73.0,22.530864197530864,1982.0,32.0,외야수,10,6년차 이상,0.0055555555555555,안타형,1.0994309086339216,0.2611148408005563,104,불안정
251,장민석,2016,한화,0.229,98,205,38,47,7,3,1,63,16,3,3,16,0,44,3,0.307,0.285,3,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.5920000000000001,180.0,73.0,22.530864197530864,1982.0,35.0,외야수,10,6년차 이상,0.0048780487804878,안타형,1.3730638473043892,0.3056903462517178,81,매우 불안정
251,장민석,2017,한화,0.278,88,299,38,83,9,0,1,95,21,8,4,15,0,58,4,0.318,0.311,3,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.629,180.0,73.0,22.530864197530864,1982.0,36.0,외야수,10,6년차 이상,0.0033444816053511,안타형,1.002145894083412,0.2698549485875212,83,안정
252,장성우,2010,롯데,0.18,61,100,5,18,4,0,1,25,7,0,1,6,0,27,0,0.25,0.226,5,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.476,187.0,100.0,28.59675712774171,1990.0,21.0,포수,10,6년차 이상,0.01,안타형,1.700345688294289,0.2607196722051243,45,매우 불안정
252,장성우,2015,KT,0.284,133,433,55,123,20,1,13,184,77,1,2,46,0,85,12,0.425,0.346,8,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.7709999999999999,187.0,100.0,28.59675712774171,1990.0,26.0,포수,10,6년차 이상,0.0300230946882217,장타형,0.986975387294322,0.2569451428162867,129,안정
252,장성우,2017,KT,0.231,118,294,28,68,11,1,8,105,46,0,4,43,2,59,13,0.357,0.328,7,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.685,187.0,100.0,28.59675712774171,1990.0,28.0,포수,10,6년차 이상,0.0272108843537414,안타형,1.235539781732438,0.2636911599066132,113,매우 불안정
252,장성우,2018,KT,0.258,127,356,41,92,13,0,13,144,48,1,1,32,2,82,8,0.404,0.321,9,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.7250000000000001,187.0,100.0,28.59675712774171,1990.0,29.0,포수,10,6년차 이상,0.0365168539325842,안타형,1.044012297502545,0.2512879599405431,120,불안정
256,장영석,2010,넥센,0.232,64,138,16,32,6,0,5,53,19,0,0,12,9,45,3,0.384,0.331,3,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.7150000000000001,186.0,95.0,27.45982194473349,1990.0,21.0,내야수,10,6년차 이상,0.036231884057971,장타형,1.274092181284656,0.2508118570705014,53,매우 불안정
256,장영석,2017,넥센,0.269,60,186,30,50,14,0,12,100,38,0,0,17,9,50,4,0.5379999999999999,0.358,9,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.8959999999999999,186.0,95.0,27.45982194473349,1990.0,28.0,내야수,10,6년차 이상,0.064516129032258,장타형,1.0825356356023546,0.2892877715479738,59,불안정
256,장영석,2018,넥센,0.224,93,196,24,44,15,0,7,80,25,1,0,23,2,61,2,0.408,0.312,2,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.72,186.0,95.0,27.45982194473349,1990.0,29.0,내야수,10,6년차 이상,0.0357142857142857,안타형,1.4605824180903328,0.3082397960255572,77,매우 불안정
261,전준우,2010,롯데,0.289,114,350,56,101,14,2,19,176,57,16,7,26,8,89,7,0.503,0.347,2,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.85,184.0,97.0,28.650756143667294,1986.0,25.0,외야수,11,6년차 이상,0.0542857142857142,장타형,0.9931845717312054,0.2755236327497316,107,안정
261,전준우,2011,롯데,0.301,133,539,97,162,38,5,11,243,64,23,9,50,7,101,14,0.451,0.366,6,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.8170000000000001,184.0,97.0,28.650756143667294,1986.0,26.0,외야수,11,6년차 이상,0.0204081632653061,안타형,0.761175264569317,0.2300825231539071,132,매우 안정
261,전준우,2012,롯데,0.253,122,459,63,116,22,4,7,167,38,21,8,45,7,103,16,0.364,0.327,6,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.6910000000000001,184.0,97.0,28.650756143667294,1986.0,27.0,외야수,11,6년차 이상,0.0152505446623093,장타형,0.8550178499857201,0.212352793889896,122,매우 안정
261,전준우,2013,롯데,0.275,128,455,65,125,25,1,7,173,66,19,8,65,5,77,15,0.38,0.3670000000000001,6,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.747,184.0,97.0,28.650756143667294,1986.0,28.0,외야수,11,6년차 이상,0.0153846153846153,안타형,0.9704754702543008,0.2627415872880081,127,안정
261,전준우,2014,롯데,0.292,113,415,69,121,23,2,14,190,66,7,4,34,9,71,10,0.458,0.356,2,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.8140000000000001,184.0,97.0,28.650756143667294,1986.0,29.0,외야수,11,6년차 이상,0.0337349397590361,장타형,1.0013925255907286,0.2799307148256269,108,안정
261,전준우,2017,롯데,0.321,110,455,76,146,27,1,18,229,69,2,4,30,7,70,11,0.503,0.37,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.873,184.0,97.0,28.650756143667294,1986.0,32.0,외야수,11,6년차 이상,0.0395604395604395,장타형,0.7056364404688341,0.2358230874640432,110,매우 안정
261,전준우,2018,롯데,0.342,144,556,118,190,36,2,33,329,90,7,7,48,7,82,12,0.5920000000000001,0.4,3,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.992,184.0,97.0,28.650756143667294,1986.0,33.0,외야수,11,6년차 이상,0.0593525179856115,장타형,0.7994206455796669,0.2649125010172017,139,매우 안정
263,정경운,2017,한화,0.236,46,106,8,25,2,1,1,32,7,2,0,9,0,24,2,0.302,0.291,6,179cm/76kg,1993년 08월 09일,내야수(우투우타),광주서석초-충장중-광주제일고-성균관대,,0.593,179.0,76.0,23.719609250647608,1993.0,25.0,내야수,2,5년차 이하,0.0094339622641509,안타형,1.2889773072155528,0.2781767265572026,39,매우 불안정
264,정근우,2006,SK,0.284,120,430,69,122,19,4,8,173,42,45,10,36,4,60,3,0.402,0.342,8,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.7440000000000001,172.0,80.0,27.041644131963228,1982.0,25.0,내야수,14,6년차 이상,0.0186046511627906,안타형,0.9334412747369594,0.2713588130540629,113,안정
264,정근우,2007,SK,0.3229999999999999,111,341,62,110,24,2,9,165,44,24,10,35,6,44,6,0.484,0.395,20,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.879,172.0,80.0,27.041644131963228,1982.0,26.0,내야수,14,6년차 이상,0.0263929618768328,장타형,0.9198140729186454,0.2854698045077608,103,안정
264,정근우,2008,SK,0.314,124,491,73,154,20,4,8,206,58,40,20,46,3,53,9,0.42,0.373,15,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.7929999999999999,172.0,80.0,27.041644131963228,1982.0,27.0,내야수,14,6년차 이상,0.0162932790224032,안타형,0.7999866529140122,0.2460353840785486,123,매우 안정
264,정근우,2009,SK,0.35,127,480,98,168,29,4,9,232,59,53,13,67,11,55,8,0.483,0.4370000000000001,16,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.92,172.0,80.0,27.041644131963228,1982.0,28.0,내야수,14,6년차 이상,0.01875,안타형,0.7673567050739315,0.2688769557148815,127,매우 안정
264,정근우,2010,SK,0.305,128,485,75,148,25,2,2,183,48,33,13,47,8,51,9,0.377,0.375,13,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.752,172.0,80.0,27.041644131963228,1982.0,29.0,내야수,14,6년차 이상,0.0041237113402061,안타형,0.9133768837020336,0.275896669482699,127,안정
264,정근우,2011,SK,0.307,90,326,60,100,19,0,6,137,40,20,9,38,4,37,10,0.42,0.384,4,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.804,172.0,80.0,27.041644131963228,1982.0,30.0,내야수,14,6년차 이상,0.0184049079754601,안타형,0.9249168469772492,0.2937662031024331,88,안정
264,정근우,2012,SK,0.266,127,467,53,124,13,4,8,169,46,22,12,47,6,33,10,0.362,0.339,9,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.7010000000000001,172.0,80.0,27.041644131963228,1982.0,31.0,내야수,14,6년차 이상,0.0171306209850107,장타형,0.9296839397166352,0.2419657400435828,125,안정
264,정근우,2013,SK,0.28,112,407,64,114,19,3,9,166,35,28,11,50,7,48,6,0.408,0.368,6,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.7759999999999999,172.0,80.0,27.041644131963228,1982.0,32.0,내야수,14,6년차 이상,0.0221130221130221,장타형,0.8078189180867988,0.2155418978687253,109,매우 안정
264,정근우,2014,한화,0.295,125,464,91,137,28,5,6,193,44,32,3,66,9,56,11,0.416,0.391,12,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.8069999999999999,172.0,80.0,27.041644131963228,1982.0,33.0,내야수,14,6년차 이상,0.0129310344827586,안타형,0.8914697883556667,0.2559653769004956,123,안정
264,정근우,2015,한화,0.316,126,468,99,148,30,2,12,218,66,21,6,61,8,66,14,0.466,0.403,10,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.8690000000000001,172.0,80.0,27.041644131963228,1982.0,34.0,내야수,14,6년차 이상,0.0256410256410256,안타형,0.8748663722012698,0.2580272553745611,125,매우 안정
264,정근우,2016,한화,0.31,138,575,121,178,31,2,18,267,88,22,6,60,9,58,14,0.464,0.381,16,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.845,172.0,80.0,27.041644131963228,1982.0,35.0,내야수,14,6년차 이상,0.0313043478260869,장타형,0.7347070491810194,0.2176994282718224,138,매우 안정
264,정근우,2017,한화,0.33,105,391,73,129,22,0,11,184,46,6,6,32,10,48,12,0.471,0.392,11,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.863,172.0,80.0,27.041644131963228,1982.0,36.0,내야수,14,6년차 이상,0.0281329923273657,안타형,0.7324002742964657,0.224460537138755,103,매우 안정
264,정근우,2018,한화,0.304,102,375,63,114,24,1,11,173,57,6,5,39,7,43,12,0.461,0.377,11,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.8380000000000001,172.0,80.0,27.041644131963228,1982.0,37.0,내야수,14,6년차 이상,0.0293333333333333,안타형,0.8690319410113134,0.2523316599962588,102,매우 안정
265,정범모,2012,한화,0.176,72,170,17,30,10,0,3,49,13,7,5,13,1,55,6,0.288,0.238,10,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.526,184.0,94.0,27.764650283553873,1987.0,26.0,포수,13,6년차 이상,0.0176470588235294,장타형,1.5929157212490863,0.2174642295920934,68,매우 불안정
265,정범모,2013,한화,0.247,88,178,14,44,12,0,1,59,17,2,1,15,2,43,2,0.331,0.313,8,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.644,184.0,94.0,27.764650283553873,1987.0,27.0,포수,13,6년차 이상,0.0056179775280898,안타형,1.297414725084376,0.291216248898809,77,매우 불안정
265,정범모,2014,한화,0.253,85,186,18,47,10,0,6,75,23,1,0,17,1,39,8,0.403,0.314,8,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.7170000000000001,184.0,94.0,27.764650283553873,1987.0,28.0,포수,13,6년차 이상,0.032258064516129,장타형,1.2279051510213854,0.3139775013357315,76,매우 불안정
265,정범모,2018,NC,0.179,103,190,20,34,9,0,4,55,18,1,0,15,4,62,4,0.289,0.25,4,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.5389999999999999,184.0,94.0,27.764650283553873,1987.0,32.0,포수,13,6년차 이상,0.0210526315789473,안타형,1.5808352211879335,0.2331883372250399,87,매우 불안정
269,정상호,2008,SK,0.234,81,171,21,40,8,0,6,66,23,0,1,12,2,49,5,0.386,0.289,3,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.675,187.0,100.0,28.59675712774171,1982.0,27.0,포수,18,6년차 이상,0.0350877192982456,장타형,1.3818998688639514,0.3397959266590127,73,매우 불안정
269,정상호,2009,SK,0.288,101,264,37,76,15,0,12,127,49,0,4,29,6,66,10,0.481,0.365,7,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.846,187.0,100.0,28.59675712774171,1982.0,28.0,포수,18,6년차 이상,0.0454545454545454,장타형,1.0285666588506277,0.2914272200076778,96,불안정
269,정상호,2011,SK,0.26,112,366,40,95,19,0,11,147,50,0,2,22,8,96,10,0.402,0.314,7,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.716,187.0,100.0,28.59675712774171,1982.0,30.0,포수,18,6년차 이상,0.0300546448087431,장타형,0.9901285563758024,0.2450645289846028,107,안정
269,정상호,2012,SK,0.216,78,176,13,38,12,0,4,62,24,0,2,15,4,61,3,0.352,0.288,5,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.6399999999999999,187.0,100.0,28.59675712774171,1982.0,31.0,포수,18,6년차 이상,0.0227272727272727,장타형,1.4193597905623885,0.3041485265490832,70,매우 불안정
269,정상호,2013,SK,0.289,82,201,26,58,11,0,6,87,26,1,0,20,4,47,7,0.433,0.36,5,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.7929999999999999,187.0,100.0,28.59675712774171,1982.0,32.0,포수,18,6년차 이상,0.0298507462686567,장타형,1.1313723915972278,0.3143528114372122,76,불안정
269,정상호,2014,SK,0.238,100,235,36,56,13,1,9,98,39,0,1,18,5,67,3,0.417,0.305,11,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.722,187.0,100.0,28.59675712774171,1982.0,33.0,포수,18,6년차 이상,0.0382978723404255,장타형,1.1764790383167765,0.268629380415664,80,불안정
269,정상호,2015,SK,0.254,113,279,34,71,11,1,12,120,49,1,2,22,15,80,2,0.43,0.342,7,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.772,187.0,100.0,28.59675712774171,1982.0,34.0,포수,18,6년차 이상,0.043010752688172,장타형,1.2016127596968895,0.2754677617409699,102,불안정
269,정상호,2016,LG,0.182,77,132,12,24,5,0,1,32,10,0,1,17,4,39,2,0.242,0.29,3,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.532,187.0,100.0,28.59675712774171,1982.0,35.0,포수,18,6년차 이상,0.0075757575757575,안타형,1.7288267431986672,0.2588592731079724,62,매우 불안정
269,정상호,2017,LG,0.263,79,137,16,36,3,0,3,48,17,0,0,4,5,32,8,0.35,0.308,3,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.6579999999999999,187.0,100.0,28.59675712774171,1982.0,36.0,포수,18,6년차 이상,0.0218978102189781,안타형,1.5072090072944049,0.331829079831752,62,매우 불안정
269,정상호,2018,LG,0.223,70,112,11,25,4,0,1,32,9,0,1,8,5,35,3,0.286,0.304,1,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.59,187.0,100.0,28.59675712774171,1982.0,37.0,포수,18,6년차 이상,0.0089285714285714,안타형,1.6045888530104486,0.2353396984415324,55,매우 불안정
271,정수빈,2009,두산,0.264,85,231,47,61,8,6,3,90,17,13,7,24,3,45,1,0.39,0.34,1,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.73,175.0,75.0,24.489795918367346,1990.0,20.0,외야수,10,6년차 이상,0.0129870129870129,안타형,1.0430941468743145,0.2773800106986672,67,불안정
271,정수빈,2010,두산,0.322,76,143,35,46,8,6,1,69,19,13,3,10,0,25,2,0.483,0.361,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.8440000000000001,175.0,75.0,24.489795918367346,1990.0,21.0,외야수,10,6년차 이상,0.0069930069930069,안타형,1.070506165803224,0.3533307553201712,56,불안정
271,정수빈,2011,두산,0.285,128,414,66,118,17,8,1,154,38,31,8,40,11,77,5,0.3720000000000001,0.361,7,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.733,175.0,75.0,24.489795918367346,1990.0,22.0,외야수,10,6년차 이상,0.002415458937198,안타형,0.959406510358089,0.2620817784392829,123,안정
271,정수빈,2012,두산,0.235,101,315,46,74,11,7,0,99,32,24,6,18,3,46,5,0.314,0.281,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.595,175.0,75.0,24.489795918367346,1990.0,23.0,외야수,10,6년차 이상,0.0,안타형,1.1709897914808225,0.2691650145695501,96,불안정
271,정수빈,2013,두산,0.276,125,228,57,63,2,8,2,87,29,23,8,16,6,29,1,0.382,0.337,2,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.7190000000000001,175.0,75.0,24.489795918367346,1990.0,24.0,외야수,10,6년차 이상,0.0087719298245614,안타형,1.3194137620982422,0.359410200428195,93,매우 불안정
271,정수빈,2014,두산,0.306,128,431,79,132,18,7,6,182,49,32,5,41,11,68,8,0.422,0.379,1,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.8009999999999999,175.0,75.0,24.489795918367346,1990.0,25.0,외야수,10,6년차 이상,0.0139211136890951,안타형,0.9190692470022304,0.2791247342747515,126,안정
